,way_id,node_ids,node_id_for_coords,name,ref,operator,voltage,longitude,latitude,country_code
11695,70794427,"{844175810,844175779,844175729,844175775,844175756,844175810}",844175810,"Stacja elektroenergetyczna 20kV ""Mieroszów""",,,,16.1684727191436,50.6612694806764,PL
11696,70807732,"{844436639,844436641,1234669962,844436643,844436645,863077150,844436639}",844436639,Station Sulterkamp,,RWE,,6.97695403082934,51.488619051279,DE
11697,70807758,"{844439582,844439576,844439585,844439588,3840026577,844439599,844439582}",844439582,Station Welheim,,RWE,,6.982741876204929,51.5350848897929,DE
11698,70858675,"{844842863,844842860,844842849,844842845,844842835,3160882452,844842832,844842857,844842848,844842838,3160882497,844842839,3160882496,844842863}",844842863,Umspannwerk Freudenstadt,,EnBW,,8.417751584402879,48.4695108937704,DE
11699,70905308,"{845137641,845137658,845137700,845137594,845137641}",845137641,Výměník,,,,13.419820458703198,50.478789385536295,CZ
11700,70908399,"{908780842,2099815654,908781321,897574111,897573813,845171987,845171864,2099815655,908780842}",908780842,Schinne/West,SinW,HSN,,11.7151266207445,52.6522733572296,DE
11701,70983960,"{845866874,845866779,845866912,845866742,845866874}",845866874,Vyměník,,,,13.4181963945011,50.47798408778029,CZ
11702,70994591,"{845950472,3326663645,503649887,1245525190,845950538,845950503,845950466,845950519,845950476,845950472}",845950472,Вінниця-750,,,,28.7159766651857,49.1653327690319,UA
11703,70995347,"{845967901,845967625,845967437,1534031946,845967552,845967901}",845967901,Vyměník,,,,13.4159193449189,50.4774454618612,CZ
11704,71017106,"{824312955,846181456,846181500,846181543,846181454,846181490,846181575,846181469,846181472,846181531,846181581,846181485,824311032,824311005,824311928,824310078,824310607,824312955}",824312955,Dolní Benešov,,,,18.130278944125,49.919318945148106,CZ
11705,71026531,"{846225776,846225777,846225778,846225779,846225776}",846225776,Neermoor,NEER,EON_Netz,,7.4509661703385905,53.29909246867889,DE
11706,71125063,"{846908598,855475107,855306997,846908613,855105681,846908600,855049724,855049636,846908623,846908641,846908592,846908658,846908608,855049718,846908628,846908667,846908650,846908616,846908635,846908598}",846908598,Poste électrique de Malintrat,,RTE,,3.19434303432411,45.8100430802833,FR
11707,71164366,"{847230969,847224978,847225312,847231239,847230969}",847230969,Poste Église,Poste Église,EDF,,-3.3547190823349102,47.6908521651702,
